YLL041C,SDH2,Succinate DeHydrogenase,,
YKL141W,SDH3,Succinate DeHydrogenase,,
YDR178W,SDH4,Succinate DeHydrogenase,,
YOL071W,SDH5,Succinate DeHydrogenase,,
YDR379C-A,SDH6,,,
YDR511W,SDH7,Succinate DeHydrogenase,,
YBR269C,SDH8,Succinate DeHydrogenase,,
YLR022C,SDO1,,,
YIL113W,SDP1,Stress-inducible Dual specificity Phosphatase,,
YKL193C,SDS22,homolog of S. pombe SDS22,,
YGL056C,SDS23,homolog of S. pombe SDS23,,
YBR214W,SDS24,homolog of S. pombe SDS23,,
YIL084C,SDS3,Suppressor of Defective Silencing,,
YGL224C,SDT1,Suppressor of Disruption of TFIIS,,
YBL104C,SEA4,SEh1-Associated,,
YDR164C,SEC1,SECretory,,
YLR166C,SEC10,SECretory,,
YIR022W,SEC11,SECretory,,
YNR026C,SEC12,SECretory,,
YLR208W,SEC13,SECretory,,
YMR079W,SEC14,SECretory,,
YGL233W,SEC15,SECretory,,
YPL085W,SEC16,SECretory,,
YBL050W,SEC17,SECretory,,
YBR080C,SEC18,SECretory,,
YNL272C,SEC2,SECretory,,
YDR498C,SEC20,SECretory,,
YNL287W,SEC21,SECretory,,
YLR268W,SEC22,SECretory,,
YPR181C,SEC23,SECretory,,
YIL109C,SEC24,SECretory,,
YDR238C,SEC26,SECretory,,
YGL137W,SEC27,SECretory,,
YIL076W,SEC28,SECretory,,
YER008C,SEC3,SECretory,,
YDL195W,SEC31,SECretory,,
YLR440C,SEC39,SECretory,,
YFL005W,SEC4,SECretory,,
YDR166C,SEC5,SECretory,,
YFL045C,SEC53,SECretory,,
YMR013C,SEC59,SECretory,,
YIL068C,SEC6,SECretory,,
YLR378C,SEC61,SECretory,,
YPL094C,SEC62,SECretory,,
YOR254C,SEC63,SECretory,,
YML105C,SEC65,SECretory,,
YBR171W,SEC66,SECretory,,
YDR170C,SEC7,SECretory,,
YLR292C,SEC72,SECretory,,
YPR055W,SEC8,SECretory,,
YGR009C,SEC9,SECretory,,
YDR077W,SED1,Suppression of Exponential Defect,,
YCR067C,SED4,Suppressor of Erd2 Deletion,,
YLR026C,SED5,Suppressor of Erd2 Deletion,,
YBL066C,SEF1,Suppressor of Essential Function,,
YMR086W,SEG1,Stability of Eisosomes Guaranteed,,
YKL105C,SEG2,Stability of Eisosomes Guaranteed,,
YGL100W,SEH1,SEc13 Homolog,,
YLR404W,SEI1,SEIpin,,
YDR363W-A,SEM1,Suppressor of Exocyst Mutations,,
YLR430W,SEN1,Splicing ENdonuclease,,
YMR059W,SEN15,Splicing ENdonuclease,,
YLR105C,SEN2,Splicing ENdonuclease,,
YAR008W,SEN34,Splicing ENdonuclease,,
YPL083C,SEN54,Splicing ENdonuclease,,
YAL067C,SEO1,Suppressor of sulfoxyde EthiOnine resistance,,
YOR184W,SER1,SERine requiring,,
YGR208W,SER2,SERine requiring,,
YER081W,SER3,SERine requiring,,
YIL074C,SER33,SERine requiring,,
YDR023W,SES1,SEryl-tRNA Synthetase,,
YHR119W,SET1,SET domain-containing,,
YJL168C,SET2,SET domain-containing,,
YKR029C,SET3,SET domain-containing,,
YJL105W,SET4,SET domain-containing,,
YHR207C,SET5,SET domain-containing,,
YPL165C,SET6,SET domain-containing,,
YOR165W,SEY1,Synthetic Enhancement of YOP1,,
YDL168W,SFA1,Sensitive to FormAldehyde,,
YNL049C,SFB2,Sed Five Binding,,
YHR098C,SFB3,Sed Five Binding,,
YJR095W,SFC1,Succinate-Fumarate Carrier,,
YOR315W,SFG1,SuperFicial pseudohyphal Growth,,
YLR321C,SFH1,Snf Five Homolog,,
YJL145W,SFH5,Sec Fourteen Homolog,,
YLL003W,SFI1,Suppressor of Fermentation Induced loss of stress resistance,,
YKL051W,SFK1,Suppressor of Four Kinase,,
YOR140W,SFL1,Suppressor gene for FLocculation,,
YOR021C,SFM1,Spout Family Methyltransferase 1,,
YLR403W,SFP1,Split Finger Protein,,
YKL006C-A,SFT1,Suppressor of sed Five Ts,,
YBL102W,SFT2,Suppressor of sed Five Ts,,
YIL099W,SGA1,Sporulation-specific GlycoAmylase,,
YLR336C,SGD1,Suppressor of Glycerol Defect,,
YPR198W,SGE1,Suppression of Gal11 Expression,,
YPL047W,SGF11,SaGa associated Factor 11kDa,,
YCL010C,SGF29,SaGa associated Factor,,
YGL066W,SGF73,"SaGa associated Factor, 73 kDa",,
YJR134C,SGM1,Slow growth on Galactose and Mannose,,
YIR001C,SGN1,Slower Growth on Non-fermentable carbon sources,,
YOR073W,SGO1,"ShuGOshin (Japanese for ""guardian spirit"")",,
YMR190C,SGS1,Slow Growth Suppressor,,
YOR057W,SGT1,Suppressor of G2 (Two) allele of skp1,,
YOR007C,SGT2,Small Glutamine-rich Tetratricopeptide repeat-containing protein,,
YPR161C,SGV1,Suppressor of Gpa1-Val50 mutation,,
YKR043C,SHB17,"SedoHeptulose 1,7-Bisphosphatase",,
YER096W,SHC1,Sporulation-specific Homolog of CSD4,,
YBL031W,SHE1,Sensitivity to High Expression,,
YGL228W,SHE10,Sensitivity to High Expression,,
YKL130C,SHE2,Swi5p-dependent HO Expression,,
YBR130C,SHE3,Swi5p-dependent HO Expression,,
YOR035C,SHE4,Swi5p-dependent HO Expression,,
YDR393W,SHE9,Sensitivity to High Expression,,
YBR258C,SHG1,"Set1c, Hypothetical G",,
YMR118C,SHH3,SDH3 Homolog,,
YLR164W,SHH4,SDH4 Homolog,,
YBR263W,SHM1,Serine HydroxyMethyltransferase,,
YLR058C,SHM2,Serine HydroxyMethyltransferase,,
YER118C,SHO1,"Synthetic, High Osmolarity-sensitive",,
YBL058W,SHP1,Suppressor of High-copy PP1,,
YIL104C,SHQ1,Small nucleolar RNAs of the box H/ACA family Quantitative accumulation,,
YDL212W,SHR3,Super high Histidine Resistant,,
YOL110W,SHR5,Suppressor of Hyperactive Ras,,
YDL225W,SHS1,Seventh Homolog of Septin,,
YHL006C,SHU1,Suppressor of HU sensitivity,,
YDR078C,SHU2,Suppressor of HydroxyUrea sensitivity,,
YGR112W,SHY1,SURF Homolog of Yeast,,
YOR137C,SIA1,Suppressor of eIF5A,,
YLR079W,SIC1,Substrate/Subunit Inhibitor of Cyclin-dependent protein kinase,,
YBR103W,SIF2,Sir4p-Interacting Factor,,
YOL031C,SIL1,Suppressor of the Ire1/Lhs1 double mutant,,
YIL123W,SIM1,Start Independent of Mitosis,,
YOL004W,SIN3,Switch INdependent,,
YNL236W,SIN4,Switch INdependent,,
YDR422C,SIP1,SNF1-Interacting Protein,,
YMR175W,SIP18,Salt Induced Protein,,
YGL208W,SIP2,SNF1-Interacting Protein,,
YNL257C,SIP3,SNF1-Interacting Protein,,
YJL089W,SIP4,SNF1-Interacting Protein,,
YMR140W,SIP5,Snf1 Interacting Protein,,
YKR101W,SIR1,Silent Information Regulator,,
YDL042C,SIR2,Silent Information Regulator,,
YLR442C,SIR3,Silent Information Regulator,,
YDR227W,SIR4,Silent Information Regulator,,
YNL007C,SIS1,SIt4 Suppressor,,
YKR072C,SIS2,SIt4 Suppressor,,
YEL065W,SIT1,Siderophore Iron Transport,,
YDL047W,SIT4,Suppressor of Initiation of Transcription,,
YNL032W,SIW14,Synthetic Interaction with Whi2,,
YDR409W,SIZ1,SAP and mIZ-finger domain,,
YKR100C,SKG1,Suppressor of lethality of Kex2 Gas1 double null mutant,,
YLR187W,SKG3,Suppressor of lethality of Kex2 Gas1 double null mutant,,
YHR149C,SKG6,Suppressor of lethality of Kex2 Gas1 double null mutant,,
YLR398C,SKI2,SuperKIller,,
YPR189W,SKI3,SuperKIller,,
YGR195W,SKI6,SuperKIller,,
YOR076C,SKI7,SuperKIller,,
YGL213C,SKI8,SuperKIller,,
YOL113W,SKM1,STE20/PAK homologous Kinase related to Morphogenesis,,
YGR143W,SKN1,Suppressor of Kre Null,,
YHR206W,SKN7,Suppressor of Kre Null,,
YNL167C,SKO1,Suppressor of Kinase Overexpression,,
YDR328C,SKP1,Suppressor of Kinetochore Protein mutant,,
YNL311C,SKP2,homology with human SKP2,,
YPL026C,SKS1,Suppressor Kinase of SNF3,,
YBL061C,SKT5,,,
YMR216C,SKY1,SRPK1-like Kinase in Yeast,,
YBL007C,SLA1,Synthetic Lethal with ABP1,,
YNL243W,SLA2,Synthetic Lethal with ABP1,,
YDL052C,SLC1,SphingoLipid Compensation,,
YKL108W,SLD2,Synthetically Lethal with Dpb11-1,,
YGL113W,SLD3,Synthetically Lethal with Dpb11-1,,
YDR489W,SLD5,Synthetic Lethality with Dpb11-1,,
YOR060C,SLD7,Synthetic Lethality with Dpb11-24,,
YDR515W,SLF1,SuLFide production,,
YOR008C,SLG1,Synthetic Lethal with Gap,,
YGR271W,SLH1,SKI2-Like Helicase,,
YGR212W,SLI1,Sphingosine-Like Immunosuppressant resistant gene,,
YBR156C,SLI15,Synthetically Lethal with Ipl1,,
YOR195W,SLK19,Synthetic Lethal Kar3p,,
YIL105C,SLM1,Synthetic Lethal with Mss4,,
YNL047C,SLM2,Synthetic Lethal with Mss4,,
YDL033C,SLM3,Synthetic Lethal with Mss4,,
YBR077C,SLM4,Synthetic Lethal with Mss4,,
YCR024C,SLM5,Synthetic Lethal with Mss4,,
YBR266C,SLM6,Synthetic Lethal with Mss4,,
YIL147C,SLN1,Synthetic Lethal of N-end rule,,
YER180C-A,SLO1,Scoco-Like Orf,,
YOR154W,SLP1,SUN-Like Protein,,
YLR139C,SLS1,Synthetic Lethal with SSM4,,
YHR030C,SLT2,Suppressor of the LyTic phenotype,,
YDR088C,SLU7,Synergistic Lethal with U5 snRNA,,
YBR228W,SLX1,Synthetic Lethal of unknown (X) function,,
YLR135W,SLX4,Synthetic Lethal of unknown (X) function,,
YDL013W,SLX5,Synthetic Lethal of unknown [X] function,,
YER116C,SLX8,Synthetic Lethal of unknown (X) function,,
YGR081C,SLX9,,,
YDR189W,SLY1,Suppressor of Loss of Ypt1,,
YOR307C,SLY41,Suppressor of Loss of Ypt1,,
YNL196C,SLZ1,,,
YPL027W,SMA1,Spore Membrane Assembly,,
YML066C,SMA2,Spore Membrane Assembly,,
YER029C,SMB1,SmB/B' homolog,,
YFL008W,SMC1,Stability of MiniChromosomes,,
YFR031C,SMC2,Structural Maintenance of Chromosomes,,
YJL074C,SMC3,Stability of MiniChromosomes,,
YLR086W,SMC4,Structural Maintenance of Chromosomes,,
YOL034W,SMC5,Structural Maintenance of Chromosomes,,
YLR383W,SMC6,Structural Maintenance of Chromosomes,,
YGR074W,SMD1,snRNA Sm binding site protein D1,,
YLR275W,SMD2,,,
YLR147C,SMD3,,,
YOR159C,SME1,Sm protein E,,
YOL122C,SMF1,Suppressor of Mitochondria import Function,,
YHR050W,SMF2,Suppressor of Mitochondria import Function,,
YLR034C,SMF3,,,
YGR229C,SMI1,Suppressor of MAR Inhibitor,,
YPR054W,SMK1,,,
YML058W,SML1,Suppressor of Mec1 Lethality,,
YNR015W,SMM1,Suppressor of Mitochondrial Mutation,,
YBR182C,SMP1,Second MEF2-like Protein 1,,
YOR149C,SMP3,Stable Maintenance of pSRI,,
YDR510W,SMT3,Suppressor of Mif Two,,
YFL017W-A,SMX2,,,
YPR182W,SMX3,,,
YKL079W,SMY1,Suppressor of MYo2-66,,
YBR172C,SMY2,Suppressor of MYo2-66,,
YDR525W-A,SNA2,Sensitivity to NA+,,
YJL151C,SNA3,Sensitivity to NA+,,
YDL123W,SNA4,Sensitivity to NA+,,
YAL030W,SNC1,Suppressor of the Null allele of CAP,,
YOR327C,SNC2,Suppressor of the Null allele of CAP,,
YDR186C,SND1,Srp-iNDependent targeting,,
YDR477W,SNF1,Sucrose NonFermenting,,
YDR073W,SNF11,Sucrose NonFermenting,,
YNR023W,SNF12,Sucrose NonFermenting,,
YOR290C,SNF2,Sucrose NonFermenting,,
YDL194W,SNF3,Sucrose NonFermenting,,
YGL115W,SNF4,Sucrose NonFermenting,,
YBR289W,SNF5,Sucrose NonFermenting,,
YHL025W,SNF6,Sucrose NonFermenting,,
YLR025W,SNF7,Sucrose NonFermenting,,
YPL002C,SNF8,Sucrose NonFermenting,,
YGR197C,SNG1,,,
YIL016W,SNL1,Suppressor of Nup116-C Lethal,,
YDR478W,SNM1,Suppressor of Nuclear Mitochondrial endoribonuclease,,
YNL086W,SNN1,SNapiN,,
YMR095C,SNO1,SNZ proximal Open reading frame,,
YNL334C,SNO2,SNZ proximal Open reading frame,,
YFL060C,SNO3,SNZ proximal Open reading frame,,
YMR322C,SNO4,SNZ proximal Open reading frame,,
YIL061C,SNP1,,,
YDR011W,SNQ2,Sensitivity to 4-NitroQuinoline-N-oxide,,
YCR033W,SNT1,SaNT domains,,
YGL131C,SNT2,,,
YPR101W,SNT309,Synthetic lethal to prp NineTeen mutation,,
YKL173W,SNU114,Small NUclear ribonucleoprotein associated,,
YEL026W,SNU13,Small NUclear ribonucleoprotein associated,,
YDL098C,SNU23,Small NUclear ribonucleoprotein associated,,
YDR240C,SNU56,Small NUclear ribonucleoprotein associated,,
YOR308C,SNU66,Small NUclear ribonucleoprotein associated,,
YGR013W,SNU71,Small NUclear ribonucleoprotein associated,,
YOR357C,SNX3,Sorting NeXin,,
YJL036W,SNX4,Sorting NeXin,,
YDR425W,SNX41,Sorting NeXin,,
YMR096W,SNZ1,SNooZe,,
YNL333W,SNZ2,SNooZe,,
YFL059W,SNZ3,SNooZe,,
YJR104C,SOD1,SuperOxide Dismutase,,
YHR008C,SOD2,SuperOxide Dismutase,,
YLL011W,SOF1,Suppressor Of Fibrillarin,,
YOR353C,SOG2,,,
YGL127C,SOH1,Suppressor Of Hpr1,,
YDR006C,SOK1,Suppressor Of Kinase,,
YMR016C,SOK2,Suppressor Of Kinase,,
YNR034W,SOL1,Suppressor Of Los1-1,,
YCR073W-A,SOL2,Suppressor Of Los1-1,,
YHR163W,SOL3,Suppressor Of Los1-1,,
YGR248W,SOL4,Suppressor Of Los1-1,,
YEL059C-A,SOM1,SOrting Mitochondrial,,
YJL192C,SOP4,Suppressor Of Pma1-7,,
YJR159W,SOR1,,,
YDL246C,SOR2,,,
YMR066W,SOV1,Synthesis Of Var,,
YLL021W,SPA2,Spindle Pole Antigen,,
YCL054W,SPB1,Suppressor of PaB1 mutant,,
YFL002C,SPB4,Suppressor of PAB1,,
YJR010C-A,SPC1,Signal Peptidase Complex,,
YGL093W,SPC105,Spindle Pole Component,,
YDR356W,SPC110,Spindle Pole Component,,
YDR201W,SPC19,Spindle Pole Component,,
YML055W,SPC2,Signal Peptidase Complex,,
YMR117C,SPC24,Spindle Pole Component,,
YER018C,SPC25,Spindle Pole Component,,
YPL124W,SPC29,Spindle Pole Component,,
YLR066W,SPC3,Signal Peptidase Complex,,
YKR037C,SPC34,Spindle Pole Component,,
YKL042W,SPC42,Spindle Pole Component,,
YAL047C,SPC72,Spindle Pole Component,,
YHR172W,SPC97,Spindle Pole Component,,
YNL126W,SPC98,Spindle Pole Component,,
YKL184W,SPE1,SPErmidine auxotroph,,
YOL052C,SPE2,SPErmidine auxotroph,,
YPR069C,SPE3,SPErmidine auxotroph,,
YLR146C,SPE4,SPErmidine auxotroph,,
YEL031W,SPF1,Sensitivity to Pichia Farinosa killer toxin,,
YGR236C,SPG1,Stationary Phase Gene,,
YDR504C,SPG3,Stationary Phase Gene,,
YMR107W,SPG4,Stationary Phase Gene,,
YMR191W,SPG5,Stationary Phase Gene,,
YLR313C,SPH1,SPa2 Homolog,,
YER150W,SPI1,Stationary Phase Induced,,
YHR136C,SPL2,Suppressor of PLc1 deletion,,
YPR133C,SPN1,Suppresses Postrecruitment functions gene Number 1,,
YNL012W,SPO1,SPOrulation,,
YHL022C,SPO11,SPOrulation,,
YHR152W,SPO12,SPOrulation,,
YHR014W,SPO13,SPOrulation,,
YKR031C,SPO14,SPOrulation,,
YHR153C,SPO16,SPOrulation,,
YPL130W,SPO19,SPOrulation,,
YMR017W,SPO20,SPOrulation,,
YOL091W,SPO21,SPOrulation,,
YIL073C,SPO22,SPOrulation,,
YBR250W,SPO23,SPOrulation,,
YPR036W-A,SPO24,SPOrulation,,
YAL009W,SPO7,SPOrulation,,
YDR104C,SPO71,SPOrulation,,
YER046W,SPO73,SPOrulation,,
YGL170C,SPO74,SPOrulation,,
YLL005C,SPO75,SPOrulation,,
YLR341W,SPO77,SPOrulation,,
YPL138C,SPP1,"Set1c, Phd finger Protein",,
YOR148C,SPP2,Suppressor of PrP,,
YBR152W,SPP381,Suppressor of PrP38-1,,
YLR424W,SPP382,Suppressor of PrP38 #2,,
YDR464W,SPP41,Suppressor of PrP4,,
YOR190W,SPR1,SPorulation Regulated,,
YOR214C,SPR2,SPorulation-Regulated,,
YDR218C,SPR28,SPorulation Regulated,,
YGR059W,SPR3,SPorulation Regulated,,
YER115C,SPR6,SPorulation Regulated,,
YDR523C,SPS1,SPorulation Specific,,
YHR139C,SPS100,SPorulation Specific,,
YNL204C,SPS18,SPorulation-Specific,,
YNL202W,SPS19,SPorulation-Specific,,
YDR522C,SPS2,SPorulation Specific,,
YCL048W,SPS22,SPorulation Specific 2 too (2),,
YOR313C,SPS4,SPorulation Specific trancript,,
YJL127C,SPT10,SuPpressor of Ty,,
YPL175W,SPT14,SuPpressor of Ty,,
YER148W,SPT15,SuPpressor of Ty insertions,,
YGL207W,SPT16,SuPpressor of Ty,,
YER161C,SPT2,SuPpressor of Ty's,,
YOL148C,SPT20,SuPpressor of Ty,,
YMR179W,SPT21,SuPpressor of Ty,,
YKL020C,SPT23,SuPpressor of Ty,,
YDR392W,SPT3,SuPpressor of Ty's,,
YGR063C,SPT4,SuPpressor of Ty's,,
YML010W,SPT5,SuPpressor of Ty's,,
YGR116W,SPT6,SuPpressor of Ty's,,
YBR081C,SPT7,SuPpressor of Ty's,,
YLR055C,SPT8,SuPpressor of Ty,,
YNL224C,SQS1,SQuelch of Splicing suppression,,
YIR012W,SQT1,Suppressor of QSR1 Truncations,,
YHR041C,SRB2,Suppressor of RNA polymerase B,,
YER022W,SRB4,Suppressor of RNA polymerase B,,
YGR104C,SRB5,Suppressor of RNA polymerase B,,
YBR253W,SRB6,Suppressor of RNA polymerase B,,
YDR308C,SRB7,Suppressor of RNA polymerase B,,
YCR081W,SRB8,Suppressor of RNA polymerase B,,
YML034W,SRC1,Spliced mRNA and Cell cycle regulated gene,,
YCR018C,SRD1,,,
YDL133W,SRF1,Spo14 Regulatory Factor,,
YOR247W,SRL1,Suppressor of Rad53 null Lethality,,
YLR082C,SRL2,Suppressor of Rad53 null Lethality,,
YKR091W,SRL3,Suppressor of rad53 Lethality,,
YPL033C,SRL4,Suppressor of Rad53 null Lethality or Suppressor of Rad53 and Lcd1,,
YGL097W,SRM1,Suppressor of Receptor Mutations,,
YLR119W,SRN2,"Suppressor of Rna mutations, Number 2",,
YPR032W,SRO7,Suppressor of rho3,,
YBL106C,SRO77,Suppressor of rho3,,
YCL037C,SRO9,Suppressor of rho3,,
YNL189W,SRP1,Suppressor of Rna Polymerase I,,
YDR292C,SRP101,Signal Recognition Particle,,
YKL154W,SRP102,Signal Recognition Particle,,
YDL092W,SRP14,Signal Recognition Particle,,
YKL122C,SRP21,Signal Recognition Particle,,
YKR092C,SRP40,Serine Rich Protein,,
YPR088C,SRP54,Signal Recognition Particle 54-kD subunit,,
YPL243W,SRP68,Signal Recognition Particle,,
YPL210C,SRP72,Signal Recognition Particle,,
YJL092W,SRS2,Suppressor of Rad Six,,
YMR101C,SRT1,Suppressor of Rer-Two,,
YNL138W,SRV2,Suppressor of RasVal19,,
YKL086W,SRX1,SulfiRedoXin,,
YKL218C,SRY1,Serine Racemase of Yeast,,
YAL005C,SSA1,Stress-Seventy subfamily A,,
YLL024C,SSA2,Stress-Seventy subfamily A,,
YBL075C,SSA3,Stress-Seventy subfamily A,,
YER103W,SSA4,Stress-Seventy subfamily A,,
YDL229W,SSB1,Stress-Seventy subfamily B,,
YNL209W,SSB2,Stress-Seventy subfamily B,,
YJR045C,SSC1,Stress-Seventy subfamily C,,
YDR293C,SSD1,Suppressor of SIT4 Deletion,,
YPL106C,SSE1,Stress Seventy subfamily E,,
YBR169C,SSE2,Stress Seventy subfamily E,,
YHR066W,SSF1,Suppressor of ste4 (Four),,
YDR312W,SSF2,Suppressor of ste4 (Four),,
YBR283C,SSH1,Sec Sixty-one Homolog,,
YKL124W,SSH4,Suppressor of SHr3 deletion,,
YLR006C,SSK1,Suppressor of Sensor Kinase,,
YNR031C,SSK2,Suppressor of Sensor Kinase,,
YCR073C,SSK22,Suppressor of Sensor Kinase,,
YLR005W,SSL1,Suppressor of Stem-Loop mutation,,
YIL143C,SSL2,Suppressor of Stem-Loop mutation,,
YIL030C,SSM4,Suppressor of mrna Stability Mutant,,
YDR443C,SSN2,Suppressor of SNf1,,
YPL042C,SSN3,Suppressor of SNf1,,
YNL025C,SSN8,Suppressor of SNf1,,
YPL232W,SSO1,Supressor of Sec One,,
YMR183C,SSO2,Supressor of Sec One,,
YHR184W,SSP1,,,
YLR250W,SSP120,Saccharomyces Secretory Protein,,
YOR242C,SSP2,Sporulation SPecific,,
YLR369W,SSQ1,Stress-Seventy subfamily Q,,
YDR086C,SSS1,Sec Sixty-one Suppressor,,
YLR452C,SST2,SuperSensiTive,,
YPL092W,SSU1,Sensitive to SUlfite,,
YNL222W,SSU72,"Suppressor of SUa7, gene 2",,
YDR160W,SSY1,Sulfonylurea Sensitive on YPD,,
YJL156C,SSY5,Sulfonylurea Sensitive on YPD,,
YHR064C,SSZ1,,,
YNL309W,STB1,Sin Three Binding protein,,
YMR053C,STB2,Sin Three Binding protein,,
YDR169C,STB3,Sin Three Binding protein,,
YMR019W,STB4,Sin Three Binding protein,,
YHR178W,STB5,Sin Three Binding protein,,
YKL072W,STB6,Sin Three Binding protein,,
YOR047C,STD1,Suppressor of Tbp Deletion,,
YLR362W,STE11,STErile,,
YHR084W,STE12,STErile,,
YOR219C,STE13,STErile,,
YDR410C,STE14,STErile,,
YJR086W,STE18,STErile,,
YFL026W,STE2,STErile,,
YHL007C,STE20,STErile,,
YLR389C,STE23,STErile,,
YJR117W,STE24,STErile,,
YKL178C,STE3,STErile,,
YOR212W,STE4,STErile,,
YDR103W,STE5,STErile,,
YCL032W,STE50,STErile,,
YKL209C,STE6,STErile,,
YDL159W,STE7,STErile,,
YDL130W-A,STF1,STabilizing Factor,,
YGR008C,STF2,STabilizing Factor,,
YIL126W,STH1,SNF Two Homolog,,
YOR027W,STI1,STress Inducible,,
YDR536W,STL1,Sugar Transporter-Like protein,,
YLR150W,STM1,Suppressor of ToM1,,
YDR082W,STN1,Suppressor of cdc ThirteeN,,
YMR125W,STO1,Suppressor of TOp1,,
YDR463W,STP1,Species-specific tRNA Processing,,
YHR006W,STP2,protein with similarity to Stp1p,,
YCL008C,STP22,STerile Pseudoreversion,,
YLR375W,STP3,protein with similarity to Stp1p,,
YDL048C,STP4,protein with similarity to Stp1p,,
YJR130C,STR2,Sulfur TRansfer,,
YGL184C,STR3,Sulfur TRansfer,,
YIR011C,STS1,Sec Twenty-three Suppressor 1,,
YGL022W,STT3,STaurosporine and Temperature sensitive,,
YLR305C,STT4,STaurosporine and Temperature sensitive,,
YBL034C,STU1,Suppressor of TUbulin,,
YLR045C,STU2,Suppressor of TUbulin,,
YMR054W,STV1,Similar To VPH1,,
YGL169W,SUA5,Suppressor of Upstream AUG,,
YPR086W,SUA7,Suppressor of Upstream AUG,,
YMR039C,SUB1,SUppressor of TFIIB mutations,,
YDL084W,SUB2,SUppressor of Brr1-1,,
YIL162W,SUC2,SUCrose,,
YPR151C,SUE1,,,
YNL244C,SUI1,SUppressor of Initiator codon,,
YJR007W,SUI2,SUppressor of Initiator codon,,
YPL237W,SUI3,SUppressor of Initiator codon,,
YBR294W,SUL1,SULfate,,
YLR092W,SUL2,SULfate,,
YDR310C,SUM1,SUppresor of Mar1-1,,
YNL066W,SUN4,Sim1 Uth1 Nca3,,
YDR172W,SUP35,SUPpressor,,
YBR143C,SUP45,SUPpressor,,
YPL057C,SUR1,SUppressor of Rvs161 and rvs167 mutations,,
YDR297W,SUR2,SUppressor of Rvs161 and rvs167 mutations,,
YML052W,SUR7,SUppressor of Rvs167 mutation,,
YBR111W-A,SUS1,Sl gene Upstream of ySa1,,
YGL162W,SUT1,Sterol UpTake,,
YPR009W,SUT2,Sterol UpTake,,
YPL029W,SUV3,SUppressor of Var1,,
YDR346C,SVF1,SurVival Factor,,
YPL032C,SVL3,Styryl dye Vacuolar Localization,,
YHR181W,SVP26,Sed5 Vesicle Protein,,
YPL163C,SVS1,Suppressor of Vanadate Sensitivity,,
YDR320C,SWA2,Synthetic lethal With Arf1,,
YAL011W,SWC3,SWr Complex,,
YGR002C,SWC4,SWr Complex,,
YBR231C,SWC5,SWr Complex,,
YLR385C,SWC7,SWr Complex,,
YAR003W,SWD1,"Set1c, WD40 repeat protein",,
YKL018W,SWD2,"Set1c, WD40 repeat protein",,
YBR175W,SWD3,"Set1c, WD40 repeat protein",,
YJL187C,SWE1,Saccharomyces WEe1,,
YDR126W,SWF1,Spore Wall Formation,,
YAR042W,SWH1,,,
YPL016W,SWI1,SWItching deficient,,
YJL176C,SWI3,SWItching deficient,,
YER111C,SWI4,SWItching deficient,,
YDR146C,SWI5,SWItching deficient,,
YLR182W,SWI6,SWItching deficient,,
YDR260C,SWM1,Spore Wall Maturation,,
YNR004W,SWM2,Synthetic With mud2-delta,,
YMR149W,SWP1,Suppressor of a WbP1 mutation,,
YFL049W,SWP82,SWi/snf-associated Protein,,
YDR334W,SWR1,SWi2/snf2-Related,,
YNL081C,SWS2,Sick Without Securin,,
YOR166C,SWT1,Synthetically lethal With Trex,,
YNL187W,SWT21,Synthetic With Tgs1,,
YDR395W,SXM1,Suppressor of mRNA eXport Mutant,,
YOR179C,SYC1,Similar to Ysh1 C-terminal,,
YDR416W,SYF1,SYnthetic lethal with cdcForty,,
YGR129W,SYF2,SYnthetic lethal with cdc40 (Forty),,
YIL047C,SYG1,Suppressor of Yeast Gpa1,,
YPL105C,SYH1,SmY2 Homolog,,
YLR251W,SYM1,Stress-inducible Yeast Mpv17,,
input,Symbol,name,,
YAL014C,SYN8,SYNtaxin,,
YDL063C,SYO1,SYnchronized impOrt or SYmpOrtin,,
YCR030C,SYP1,Suppressor of Yeast Profilin deletion,,
YJL004C,SYS1,Suppressor of Ypt Six,,
YPR095C,SYT1,Suppressor of ypt3,,
YGL243W,TAD1,tRNA-specific Adenosine Deaminase,,
YJL035C,TAD2,tRNA-specific Adenosine Deaminase,,
YLR316C,TAD3,tRNA-specific Adenosine Deaminase,,
YBR261C,TAE1,Translation Associated Element,,
YGR274C,TAF1,TATA binding protein-Associated Factor,,
YDR167W,TAF10,TATA binding protein-Associated Factor,,
YML015C,TAF11,TATA binding protein-Associated Factor,,
YDR145W,TAF12,TATA binding protein-Associated Factor,,
YML098W,TAF13,TATA binding protein-Associated Factor,,
YPL129W,TAF14,TATA binding protein-Associated Factor,,
YCR042C,TAF2,TATA binding protein-Associated Factor,,
YPL011C,TAF3,TATA binding protein-Associated Factor,,
YMR005W,TAF4,TATA binding protein-Associated Factor,,
YBR198C,TAF5,TATA binding protein-Associated Factor,,
YGL112C,TAF6,TATA binding protein-Associated Factor,,
YMR227C,TAF7,TATA binding protein-Associated Factor,,
YML114C,TAF8,TATA binding protein-Associated Factor,,
YMR236W,TAF9,TATA binding protein-Associated Factor,,
YCR060W,TAH1,Tpr-containing protein Associated with Hsp90,,
YJR046W,TAH11,Topo-A Hypersensitive,,
YPR048W,TAH18,Top1T722A mutant Hypersensitive,,
YLR354C,TAL1,TransALdolase,,
YGR046W,TAM41,Translocator Assembly and Maintenance,,
YGL232W,TAN1,Trna AcetylatioN,,
